tsne_1 tsne_2 label subject_code visual_run_index
44.18812180 -12.96118259 0 3 178
48.48801422 -10.64340019 0 3 179
54.67608261 -10.60867691 0 3 180
55.37078476 -9.34968948 0 3 181
56.74382782 -3.69129562 0 3 182
53.36417770 5.25083256 0 3 183
50.01276779 11.16101360 0 3 184
51.48566437 12.03191185 0 3 185
44.75127029 14.05093002 0 3 186
43.69242477 8.37470531 0 3 187
37.99107361 8.09803104 0 3 188
34.20112228 -1.04731727 0 3 189
35.50195312 -4.42143488 0 3 190
33.64183426 -13.75356960 0 3 191
35.19902802 -16.28191948 0 3 192
42.84339523 -13.51479530 0 3 193
56.09365845 -5.08085251 0 3 194
55.73342896 5.94873762 0 3 195
52.67939758 5.35584116 0 3 196
43.82135391 8.41773319 0 3 197
37.94987106 8.36126137 0 3 198
39.33310699 2.59180903 0 3 199
33.73806000 -4.41621923 0 3 200
34.31921005 -16.11062241 0 3 201
41.38903427 -14.32148647 0 3 202
51.89178848 -12.52424049 0 3 203
55.07408905 -3.25831604 0 3 204
48.90626526 -0.28244817 0 3 205
43.79552841 14.13417912 0 3 206
37.51077271 12.95382690 0 3 207
32.51637650 -1.71121657 0 3 208
30.85772514 -10.84471607 0 3 209
42.47965240 -16.50107193 0 3 210
50.98610306 -11.24587059 0 3 211
55.64866257 -9.54894638 0 3 212
50.01667023 14.57111740 0 3 213
44.85932159 9.72755718 0 3 214
