# layer class subject_idx subject_id channel_idx channel_name value
conv1 Class3 2 12 52 P6 2.68089590e+04
conv1 Class3 3 9 52 P6 3.17478770e+04
conv1 Class3 4 40 52 P6 3.14783223e+04
conv1 Class3 5 7 52 P6 4.16135078e+04
conv1 Class3 6 41 52 P6 1.70935430e+04
conv1 Class3 7 49 52 P6 1.02245430e+04
conv1 Class3 8 3 52 P6 2.23567988e+04
conv1 Class3 9 8 52 P6 3.58981797e+04

conv1 Class3 0 13 53 P8 3.08313906e+04
conv1 Class3 1 50 53 P8 2.60692637e+04
conv1 Class3 2 12 53 P8 2.66804180e+04
conv1 Class3 3 9 53 P8 3.14420781e+04
conv1 Class3 4 40 53 P8 3.10929941e+04
conv1 Class3 5 7 53 P8 4.13152734e+04
conv1 Class3 6 41 53 P8 1.71208691e+04
conv1 Class3 7 49 53 P8 1.01917559e+04
conv1 Class3 8 3 53 P8 2.22618887e+04
conv1 Class3 9 8 53 P8 3.55834609e+04

conv1 Class3 0 13 54 P10 3.30593516e+04
conv1 Class3 1 50 54 P10 2.72189512e+04
conv1 Class3 2 12 54 P10 2.91491250e+04
conv1 Class3 3 9 54 P10 3.40681797e+04
conv1 Class3 4 40 54 P10 3.30534375e+04
conv1 Class3 5 7 54 P10 4.40404766e+04
conv1 Class3 6 41 54 P10 1.83276797e+04
conv1 Class3 7 49 54 P10 1.21896162e+04
conv1 Class3 8 3 54 P10 2.43807617e+04
conv1 Class3 9 8 54 P10 3.75139375e+04

conv1 Class3 0 13 55 PO7 3.17130312e+04
conv1 Class3 1 50 55 PO7 2.85926016e+04
conv1 Class3 2 12 55 PO7 2.77494961e+04
conv1 Class3 3 9 55 PO7 3.48092266e+04
conv1 Class3 4 40 55 PO7 3.48857734e+04
conv1 Class3 5 7 55 PO7 4.57342539e+04
conv1 Class3 6 41 55 PO7 1.95287773e+04
conv1 Class3 7 49 55 PO7 1.13591543e+04
conv1 Class3 8 3 55 PO7 2.41791152e+04
conv1 Class3 9 8 55 PO7 3.75218359e+04

conv1 Class3 0 13 56 PO3 3.09237852e+04
conv1 Class3 1 50 56 PO3 2.62945898e+04
conv1 Class3 2 12 56 PO3 2.66601934e+04
conv1 Class3 3 9 56 PO3 3.19188496e+04
conv1 Class3 4 40 56 PO3 3.17237539e+04
conv1 Class3 5 7 56 PO3 4.19869844e+04
conv1 Class3 6 41 56 PO3 1.74931953e+04
conv1 Class3 7 49 56 PO3 1.02030117e+04
conv1 Class3 8 3 56 PO3 2.21571602e+04
conv1 Class3 9 8 56 PO3 3.58335781e+04

conv1 Class3 0 13 57 POz 3.13870059e+04
conv1 Class3 1 50 57 POz 2.66985898e+04
conv1 Class3 2 12 57 POz 2.73013008e+04
conv1 Class3 3 9 57 POz 3.24504277e+04
conv1 Class3 4 40 57 POz 3.22622812e+04
conv1 Class3 5 7 57 POz 4.27927539e+04
conv1 Class3 6 41 57 POz 1.78559707e+04
conv1 Class3 7 49 57 POz 1.06011768e+04
conv1 Class3 8 3 57 POz 2.25553848e+04
conv1 Class3 9 8 57 POz 3.62510156e+04

conv1 Class3 0 13 58 PO4 3.11267363e+04
conv1 Class3 1 50 58 PO4 2.62735762e+04
conv1 Class3 2 12 58 PO4 2.69222305e+04
conv1 Class3 3 9 58 PO4 3.18478223e+04
conv1 Class3 4 40 58 PO4 3.16896855e+04
conv1 Class3 5 7 58 PO4 4.19372695e+04
conv1 Class3 6 41 58 PO4 1.75358359e+04
conv1 Class3 7 49 58 PO4 1.04445225e+04
conv1 Class3 8 3 58 PO4 2.23303223e+04
conv1 Class3 9 8 58 PO4 3.58385352e+04

conv1 Class3 0 13 59 PO8 3.26405938e+04
conv1 Class3 1 50 59 PO8 2.72305703e+04
conv1 Class3 2 12 59 PO8 2.88411973e+04
conv1 Class3 3 9 59 PO8 3.48825039e+04
conv1 Class3 4 40 59 PO8 3.36591836e+04
conv1 Class3 5 7 59 PO8 4.50114570e+04
conv1 Class3 6 41 59 PO8 1.93250020e+04
conv1 Class3 7 49 59 PO8 1.26949346e+04
conv1 Class3 8 3 59 PO8 2.40449199e+04
conv1 Class3 9 8 59 PO8 3.71837930e+04

conv1 Class3 0 13 60 O1 3.20586074e+04
conv1 Class3 1 50 60 O1 2.86960605e+04
conv1 Class3 2 12 60 O1 2.79688164e+04
conv1 Class3 3 9 60 O1 3.45893906e+04
conv1 Class3 4 40 60 O1 3.46355000e+04
conv1 Class3 5 7 60 O1 4.54921211e+04
conv1 Class3 6 41 60 O1 1.93754492e+04
conv1 Class3 7 49 60 O1 1.12435723e+04
conv1 Class3 8 3 60 O1 2.40913145e+04
conv1 Class3 9 8 60 O1 3.73597031e+04

conv1 Class3 0 13 61 Oz 3.06758477e+04
conv1 Class3 1 50 61 Oz 2.60385410e+04
conv1 Class3 2 12 61 Oz 2.63836523e+04
conv1 Class3 3 9 61 Oz 3.13391992e+04
conv1 Class3 4 40 61 Oz 3.12215566e+04
conv1 Class3 5 7 61 Oz 4.14186055e+04
conv1 Class3 6 41 61 Oz 1.71236816e+04
conv1 Class3 7 49 61 Oz 1.00393779e+04
conv1 Class3 8 3 61 Oz 2.18852676e+04
conv1 Class3 9 8 61 Oz 3.54673633e+04

conv1 Class3 0 13 62 O2 3.18054961e+04
conv1 Class3 1 50 62 O2 2.73039141e+04
conv1 Class3 2 12 62 O2 2.76850879e+04
conv1 Class3 3 9 62 O2 3.37741758e+04
conv1 Class3 4 40 62 O2 3.29897969e+04
conv1 Class3 5 7 62 O2 4.42817109e+04
conv1 Class3 6 41 62 O2 1.87999082e+04
conv1 Class3 7 49 62 O2 1.09564053e+04
conv1 Class3 8 3 62 O2 2.30783105e+04
conv1 Class3 9 8 62 O2 3.70100469e+04

conv1 Class3 0 13 63 Iz 3.21178242e+04
conv1 Class3 1 50 63 Iz 2.73970410e+04
conv1 Class3 2 12 63 Iz 2.76900762e+04
conv1 Class3 3 9 63 Iz 3.42179141e+04
conv1 Class3 4 40 63 Iz 3.35949492e+04
conv1 Class3 5 7 63 Iz 4.42287695e+04
conv1 Class3 6 41 63 Iz 1.98441602e+04
conv1 Class3 7 49 63 Iz 1.11493262e+04
conv1 Class3 8 3 63 Iz 2.36318613e+04
conv1 Class3 9 8 63 Iz 3.64749219e+04

