# layer class subject_idx subject_id channel_idx channel_name value
conv2 Class3 0 13 52 P6 2.89498906e+04
conv2 Class3 1 50 52 P6 1.33455039e+04
conv2 Class3 2 12 52 P6 2.59086016e+04
conv2 Class3 3 9 52 P6 2.59863223e+04
conv2 Class3 4 40 52 P6 4.34826758e+04
conv2 Class3 5 7 52 P6 3.72813086e+04
conv2 Class3 6 41 52 P6 2.48559883e+04
conv2 Class3 7 49 52 P6 1.21067256e+04
conv2 Class3 8 3 52 P6 2.95584707e+04
conv2 Class3 9 8 52 P6 2.72448516e+04

conv2 Class3 0 13 53 P8 2.88720176e+04
conv2 Class3 1 50 53 P8 1.32714414e+04
conv2 Class3 2 12 53 P8 2.57909844e+04
conv2 Class3 3 9 53 P8 2.57548750e+04
conv2 Class3 4 40 53 P8 4.31230195e+04
conv2 Class3 5 7 53 P8 3.72424453e+04
conv2 Class3 6 41 53 P8 2.46168828e+04
conv2 Class3 7 49 53 P8 1.22441152e+04
conv2 Class3 8 3 53 P8 2.94461602e+04
conv2 Class3 9 8 53 P8 2.71737383e+04

conv2 Class3 0 13 54 P10 3.12155410e+04
conv2 Class3 1 50 54 P10 1.48997510e+04
conv2 Class3 2 12 54 P10 2.87996797e+04
conv2 Class3 3 9 54 P10 2.85786680e+04
conv2 Class3 4 40 54 P10 4.78271914e+04
conv2 Class3 5 7 54 P10 4.10771562e+04
conv2 Class3 6 41 54 P10 2.79512617e+04
conv2 Class3 7 49 54 P10 1.50579307e+04
conv2 Class3 8 3 54 P10 3.21209980e+04
conv2 Class3 9 8 54 P10 3.08105840e+04

conv2 Class3 0 13 55 PO7 3.18146055e+04
conv2 Class3 1 50 55 PO7 1.53575791e+04
conv2 Class3 2 12 55 PO7 2.80602480e+04
conv2 Class3 3 9 55 PO7 2.97834805e+04
conv2 Class3 4 40 55 PO7 4.87984297e+04
conv2 Class3 5 7 55 PO7 4.08133086e+04
conv2 Class3 6 41 55 PO7 2.98069590e+04
conv2 Class3 7 49 55 PO7 1.58823203e+04
conv2 Class3 8 3 55 PO7 3.21754844e+04
conv2 Class3 9 8 55 PO7 2.85803848e+04

conv2 Class3 0 13 56 PO3 2.89934629e+04
conv2 Class3 1 50 56 PO3 1.35892920e+04
conv2 Class3 2 12 56 PO3 2.56671777e+04
conv2 Class3 3 9 56 PO3 2.64613652e+04
conv2 Class3 4 40 56 PO3 4.36785039e+04
conv2 Class3 5 7 56 PO3 3.72543438e+04
conv2 Class3 6 41 56 PO3 2.53868984e+04
conv2 Class3 7 49 56 PO3 1.25367129e+04
conv2 Class3 8 3 56 PO3 2.95860938e+04
conv2 Class3 9 8 56 PO3 2.68594512e+04

conv2 Class3 0 13 57 POz 2.95076992e+04
conv2 Class3 1 50 57 POz 1.38758486e+04
conv2 Class3 2 12 57 POz 2.61499434e+04
conv2 Class3 3 9 57 POz 2.72764785e+04
conv2 Class3 4 40 57 POz 4.47860352e+04
conv2 Class3 5 7 57 POz 3.79572656e+04
conv2 Class3 6 41 57 POz 2.60582344e+04
conv2 Class3 7 49 57 POz 1.32249199e+04
conv2 Class3 8 3 57 POz 3.04284023e+04
conv2 Class3 9 8 57 POz 2.73557383e+04

conv2 Class3 0 13 58 PO4 2.90644805e+04
conv2 Class3 1 50 58 PO4 1.34841914e+04
conv2 Class3 2 12 58 PO4 2.56500391e+04
conv2 Class3 3 9 58 PO4 2.66734746e+04
conv2 Class3 4 40 58 PO4 4.38711797e+04
conv2 Class3 5 7 58 PO4 3.72641172e+04
conv2 Class3 6 41 58 PO4 2.52392285e+04
conv2 Class3 7 49 58 PO4 1.27174092e+04
conv2 Class3 8 3 58 PO4 3.00288262e+04
conv2 Class3 9 8 58 PO4 2.69781309e+04

conv2 Class3 0 13 59 PO8 3.09827559e+04
conv2 Class3 1 50 59 PO8 1.55076514e+04
conv2 Class3 2 12 59 PO8 2.72637207e+04
conv2 Class3 3 9 59 PO8 3.09784805e+04
conv2 Class3 4 40 59 PO8 4.91497969e+04
conv2 Class3 5 7 59 PO8 4.06906953e+04
conv2 Class3 6 41 59 PO8 2.94567695e+04
conv2 Class3 7 49 59 PO8 1.77435664e+04
conv2 Class3 8 3 59 PO8 3.33959961e+04
conv2 Class3 9 8 59 PO8 3.02713418e+04

conv2 Class3 0 13 60 O1 3.10440957e+04
conv2 Class3 1 50 60 O1 1.53022939e+04
conv2 Class3 2 12 60 O1 2.72259863e+04
conv2 Class3 3 9 60 O1 3.04243535e+04
conv2 Class3 4 40 60 O1 4.79822578e+04
conv2 Class3 5 7 60 O1 3.99751914e+04
conv2 Class3 6 41 60 O1 2.93634766e+04
conv2 Class3 7 49 60 O1 1.59442754e+04
conv2 Class3 8 3 60 O1 3.23309102e+04
conv2 Class3 9 8 60 O1 2.80959414e+04

conv2 Class3 0 13 61 Oz 2.85892539e+04
conv2 Class3 1 50 61 Oz 1.34058447e+04
conv2 Class3 2 12 61 Oz 2.52592871e+04
conv2 Class3 3 9 61 Oz 2.60865195e+04
conv2 Class3 4 40 61 Oz 4.29691562e+04
conv2 Class3 5 7 61 Oz 3.65869453e+04
conv2 Class3 6 41 61 Oz 2.48532402e+04
conv2 Class3 7 49 61 Oz 1.22805420e+04
conv2 Class3 8 3 61 Oz 2.94027773e+04
conv2 Class3 9 8 61 Oz 2.64355176e+04

conv2 Class3 0 13 62 O2 3.02507168e+04
conv2 Class3 1 50 62 O2 1.44109414e+04
conv2 Class3 2 12 62 O2 2.69060020e+04
conv2 Class3 3 9 62 O2 2.93555293e+04
conv2 Class3 4 40 62 O2 4.65181484e+04
conv2 Class3 5 7 62 O2 3.87543242e+04
conv2 Class3 6 41 62 O2 2.77143340e+04
conv2 Class3 7 49 62 O2 1.63182646e+04
conv2 Class3 8 3 62 O2 3.16695059e+04
conv2 Class3 9 8 62 O2 2.78935254e+04

conv2 Class3 0 13 63 Iz 3.08360703e+04
conv2 Class3 1 50 63 Iz 1.47083857e+04
conv2 Class3 2 12 63 Iz 2.67433379e+04
conv2 Class3 3 9 63 Iz 2.95747500e+04
conv2 Class3 4 40 63 Iz 4.66255156e+04
conv2 Class3 5 7 63 Iz 3.88985156e+04
conv2 Class3 6 41 63 Iz 2.80251777e+04
conv2 Class3 7 49 63 Iz 1.60947910e+04
conv2 Class3 8 3 63 Iz 3.19076777e+04
conv2 Class3 9 8 63 Iz 2.73271289e+04

