# layer class subject_idx subject_id channel_idx channel_name value
conv2 Left 3 9 54 P10 1.72589531e+04
conv2 Left 4 40 54 P10 4.19901016e+04
conv2 Left 5 7 54 P10 3.53601875e+04
conv2 Left 6 41 54 P10 2.62837129e+04
conv2 Left 7 49 54 P10 3.33257969e+04
conv2 Left 8 3 54 P10 3.42421445e+04
conv2 Left 9 8 54 P10 3.41704805e+04

conv2 Left 0 13 55 PO7 3.66893867e+04
conv2 Left 1 50 55 PO7 1.43659355e+04
conv2 Left 2 12 55 PO7 1.76932031e+04
conv2 Left 3 9 55 PO7 1.75981641e+04
conv2 Left 4 40 55 PO7 4.38524023e+04
conv2 Left 5 7 55 PO7 3.80154102e+04
conv2 Left 6 41 55 PO7 2.59438828e+04
conv2 Left 7 49 55 PO7 3.42313906e+04
conv2 Left 8 3 55 PO7 3.52118086e+04
conv2 Left 9 8 55 PO7 3.30901055e+04

conv2 Left 0 13 56 PO3 3.28239648e+04
conv2 Left 1 50 56 PO3 1.32066602e+04
conv2 Left 2 12 56 PO3 1.54492314e+04
conv2 Left 3 9 56 PO3 1.52687236e+04
conv2 Left 4 40 56 PO3 3.97426172e+04
conv2 Left 5 7 56 PO3 3.35377578e+04
conv2 Left 6 41 56 PO3 2.23624629e+04
conv2 Left 7 49 56 PO3 3.01678066e+04
conv2 Left 8 3 56 PO3 3.20274590e+04
conv2 Left 9 8 56 PO3 2.99816719e+04

conv2 Left 0 13 57 POz 3.34134336e+04
conv2 Left 1 50 57 POz 1.35401494e+04
conv2 Left 2 12 57 POz 1.60041719e+04
conv2 Left 3 9 57 POz 1.57349180e+04
conv2 Left 4 40 57 POz 4.04185547e+04
conv2 Left 5 7 57 POz 3.42886055e+04
conv2 Left 6 41 57 POz 2.30800137e+04
conv2 Left 7 49 57 POz 3.09437441e+04
conv2 Left 8 3 57 POz 3.26717559e+04
conv2 Left 9 8 57 POz 3.05207148e+04

conv2 Left 0 13 58 PO4 3.27750859e+04
conv2 Left 1 50 58 PO4 1.33447734e+04
conv2 Left 2 12 58 PO4 1.56736113e+04
conv2 Left 3 9 58 PO4 1.53562090e+04
conv2 Left 4 40 58 PO4 3.97098125e+04
conv2 Left 5 7 58 PO4 3.36510820e+04
conv2 Left 6 41 58 PO4 2.22892871e+04
conv2 Left 7 49 58 PO4 3.02545312e+04
conv2 Left 8 3 58 PO4 3.20292402e+04
conv2 Left 9 8 58 PO4 2.98360801e+04

conv2 Left 0 13 59 PO8 3.49287500e+04
conv2 Left 1 50 59 PO8 1.66418887e+04
conv2 Left 2 12 59 PO8 1.83550547e+04
conv2 Left 3 9 59 PO8 1.85079961e+04
conv2 Left 4 40 59 PO8 4.28485391e+04
conv2 Left 5 7 59 PO8 3.67515156e+04
conv2 Left 6 41 59 PO8 2.74436270e+04
conv2 Left 7 49 59 PO8 3.48113828e+04
conv2 Left 8 3 59 PO8 3.40110352e+04
conv2 Left 9 8 59 PO8 3.37587266e+04

conv2 Left 0 13 60 O1 3.58622656e+04
conv2 Left 1 50 60 O1 1.41310703e+04
conv2 Left 2 12 60 O1 1.76329629e+04
conv2 Left 3 9 60 O1 1.78281758e+04
conv2 Left 4 40 60 O1 4.34266367e+04
conv2 Left 5 7 60 O1 3.72131484e+04
conv2 Left 6 41 60 O1 2.56837578e+04
conv2 Left 7 49 60 O1 3.41363359e+04
conv2 Left 8 3 60 O1 3.45518828e+04
conv2 Left 9 8 60 O1 3.29446211e+04

conv2 Left 0 13 61 Oz 3.22200371e+04
conv2 Left 1 50 61 Oz 1.30899766e+04
conv2 Left 2 12 61 Oz 1.53318779e+04
conv2 Left 3 9 61 Oz 1.50785186e+04
conv2 Left 4 40 61 Oz 3.91543125e+04
conv2 Left 5 7 61 Oz 3.30698750e+04
conv2 Left 6 41 61 Oz 2.18597168e+04
conv2 Left 7 49 61 Oz 2.97378281e+04
conv2 Left 8 3 61 Oz 3.15706816e+04
conv2 Left 9 8 61 Oz 2.94462656e+04

conv2 Left 0 13 62 O2 3.43014688e+04
conv2 Left 1 50 62 O2 1.47768887e+04
conv2 Left 2 12 62 O2 1.73936387e+04
conv2 Left 3 9 62 O2 1.71386484e+04
conv2 Left 4 40 62 O2 4.21870664e+04
conv2 Left 5 7 62 O2 3.58129453e+04
conv2 Left 6 41 62 O2 2.51567344e+04
conv2 Left 7 49 62 O2 3.32509062e+04
conv2 Left 8 3 62 O2 3.29921016e+04
conv2 Left 9 8 62 O2 3.22633086e+04

conv2 Left 0 13 63 Iz 3.45676836e+04
conv2 Left 1 50 63 Iz 1.43146094e+04
conv2 Left 2 12 63 Iz 1.72349551e+04
conv2 Left 3 9 63 Iz 1.72612109e+04
conv2 Left 4 40 63 Iz 4.26691875e+04
conv2 Left 5 7 63 Iz 3.58823672e+04
conv2 Left 6 41 63 Iz 2.45652090e+04
conv2 Left 7 49 63 Iz 3.33710430e+04
conv2 Left 8 3 63 Iz 3.31770156e+04
conv2 Left 9 8 63 Iz 3.24673242e+04

