# layer class subject_idx subject_id channel_idx channel_name value
conv3 Left 3 9 54 P10 1.39445215e+04
conv3 Left 4 40 54 P10 3.67650117e+04
conv3 Left 5 7 54 P10 1.87382949e+04
conv3 Left 6 41 54 P10 2.05763906e+04
conv3 Left 7 49 54 P10 3.65760078e+04
conv3 Left 8 3 54 P10 3.69356406e+04
conv3 Left 9 8 54 P10 9.89976074e+03

conv3 Left 0 13 55 PO7 2.51833359e+04
conv3 Left 1 50 55 PO7 3.66677812e+04
conv3 Left 2 12 55 PO7 3.06526074e+04
conv3 Left 3 9 55 PO7 1.18392852e+04
conv3 Left 4 40 55 PO7 4.08061445e+04
conv3 Left 5 7 55 PO7 1.95393809e+04
conv3 Left 6 41 55 PO7 1.91222598e+04
conv3 Left 7 49 55 PO7 3.73782617e+04
conv3 Left 8 3 55 PO7 3.54310625e+04
conv3 Left 9 8 55 PO7 8.32018652e+03

conv3 Left 0 13 56 PO3 2.20082754e+04
conv3 Left 1 50 56 PO3 3.25411504e+04
conv3 Left 2 12 56 PO3 2.65533672e+04
conv3 Left 3 9 56 PO3 1.05742266e+04
conv3 Left 4 40 56 PO3 3.40918203e+04
conv3 Left 5 7 56 PO3 1.64154863e+04
conv3 Left 6 41 56 PO3 1.65986992e+04
conv3 Left 7 49 56 PO3 3.26233770e+04
conv3 Left 8 3 56 PO3 3.21258652e+04
conv3 Left 9 8 56 PO3 5.66056934e+03

conv3 Left 0 13 57 POz 2.25869961e+04
conv3 Left 1 50 57 POz 3.34430352e+04
conv3 Left 2 12 57 POz 2.70468691e+04
conv3 Left 3 9 57 POz 1.08254775e+04
conv3 Left 4 40 57 POz 3.47389219e+04
conv3 Left 5 7 57 POz 1.68820371e+04
conv3 Left 6 41 57 POz 1.72888477e+04
conv3 Left 7 49 57 POz 3.35365508e+04
conv3 Left 8 3 57 POz 3.27216367e+04
conv3 Left 9 8 57 POz 6.61502148e+03

conv3 Left 0 13 58 PO4 2.19520820e+04
conv3 Left 1 50 58 PO4 3.24483281e+04
conv3 Left 2 12 58 PO4 2.62780234e+04
conv3 Left 3 9 58 PO4 1.04812480e+04
conv3 Left 4 40 58 PO4 3.38381094e+04
conv3 Left 5 7 58 PO4 1.65283965e+04
conv3 Left 6 41 58 PO4 1.66674043e+04
conv3 Left 7 49 58 PO4 3.25255293e+04
conv3 Left 8 3 58 PO4 3.20549277e+04
conv3 Left 9 8 58 PO4 6.01118115e+03

conv3 Left 0 13 59 PO8 2.50045977e+04
conv3 Left 1 50 59 PO8 3.60438828e+04
conv3 Left 2 12 59 PO8 3.03392285e+04
conv3 Left 3 9 59 PO8 1.56149580e+04
conv3 Left 4 40 59 PO8 3.82733320e+04
conv3 Left 5 7 59 PO8 1.97855664e+04
conv3 Left 6 41 59 PO8 2.18398457e+04
conv3 Left 7 49 59 PO8 3.98433281e+04
conv3 Left 8 3 59 PO8 3.84255938e+04
conv3 Left 9 8 59 PO8 1.26448311e+04

conv3 Left 0 13 60 O1 2.55263770e+04
conv3 Left 1 50 60 O1 3.58925430e+04
conv3 Left 2 12 60 O1 3.00187734e+04
conv3 Left 3 9 60 O1 1.19488379e+04
conv3 Left 4 40 60 O1 3.93845977e+04
conv3 Left 5 7 60 O1 1.96179922e+04
conv3 Left 6 41 60 O1 1.92981113e+04
conv3 Left 7 49 60 O1 3.82778047e+04
conv3 Left 8 3 60 O1 3.49758711e+04
conv3 Left 9 8 60 O1 8.86033105e+03

conv3 Left 0 13 61 Oz 2.15736777e+04
conv3 Left 1 50 61 Oz 3.19199336e+04
conv3 Left 2 12 61 Oz 2.59366367e+04
conv3 Left 3 9 61 Oz 1.04535029e+04
conv3 Left 4 40 61 Oz 3.33479453e+04
conv3 Left 5 7 61 Oz 1.61631855e+04
conv3 Left 6 41 61 Oz 1.62220381e+04
conv3 Left 7 49 61 Oz 3.19873652e+04
conv3 Left 8 3 61 Oz 3.15981094e+04
conv3 Left 9 8 61 Oz 5.37864990e+03

conv3 Left 0 13 62 O2 2.36034668e+04
conv3 Left 1 50 62 O2 3.49026055e+04
conv3 Left 2 12 62 O2 2.86901777e+04
conv3 Left 3 9 62 O2 1.35331680e+04
conv3 Left 4 40 62 O2 3.68952109e+04
conv3 Left 5 7 62 O2 1.89509570e+04
conv3 Left 6 41 62 O2 1.96379648e+04
conv3 Left 7 49 62 O2 3.79290391e+04
conv3 Left 8 3 62 O2 3.53800117e+04
conv3 Left 9 8 62 O2 9.13691309e+03

conv3 Left 0 13 63 Iz 2.40240137e+04
conv3 Left 1 50 63 Iz 3.51102969e+04
conv3 Left 2 12 63 Iz 2.90165977e+04
conv3 Left 3 9 63 Iz 1.21539414e+04
conv3 Left 4 40 63 Iz 3.70814023e+04
conv3 Left 5 7 63 Iz 1.89007773e+04
conv3 Left 6 41 63 Iz 1.86169023e+04
conv3 Left 7 49 63 Iz 3.80666562e+04
conv3 Left 8 3 63 Iz 3.49834258e+04
conv3 Left 9 8 63 Iz 8.15851709e+03

