tsne_1 tsne_2 label subject_code visual_run_index
-16.34895325 2.80526376 0 1 90
-24.89396095 0.45926648 0 1 91
-23.15044212 -1.42991519 0 1 92
-22.45031357 -1.05883074 0 1 93
-15.99883080 2.08486056 0 1 94
-3.76798058 0.32785833 0 1 95
-18.63567352 4.82107973 0 1 96
-32.02177811 11.01627445 0 1 97
-16.51315498 8.59606457 0 1 98
-14.37017441 7.47215557 0 1 99
11.68984699 9.98202896 0 1 100
21.89556122 -7.21709013 0 1 101
-22.49607277 3.18744993 0 1 102
-22.91387177 3.30582952 0 1 103
-21.76064301 3.53493857 0 1 104
-25.84683609 13.58676434 0 2 105
-30.17021370 9.70806313 0 2 106
-27.07513046 10.77028275 0 2 107
-24.38976479 18.73470497 0 2 108
-20.69349098 12.19638157 0 2 109
-21.73438454 9.96950626 0 2 110
-26.84312820 11.53184605 0 2 111
-42.29390335 -8.30605507 0 2 112
-29.48818016 6.88347101 0 2 113
-24.89326286 9.96026993 0 2 114
-24.45466423 13.34476948 0 2 115
-36.08030701 7.45302534 0 2 116
-28.17368507 11.11004734 0 2 117
-12.59609985 14.06024170 0 2 118
-34.19073105 5.12325096 0 2 119
-25.41420364 15.47369003 0 2 120
-14.76649475 15.68908978 0 2 121
-17.56312943 17.24492264 0 2 122
-27.58637810 13.41042137 0 2 123
-25.15881538 10.27252769 0 2 124
-21.85920525 9.94124985 0 2 125
-24.74376488 13.95060635 0 2 126
-22.19332886 7.84837246 0 2 127
-0.01670084 9.65895748 0 2 128
1.08084130 10.19920731 0 2 129
-13.71706676 13.46024704 0 2 130
-11.09509659 11.68965340 0 2 131
-25.52802849 11.68752956 0 2 132
-36.03438187 7.13125801 0 2 133
-32.37165070 6.93506193 0 2 134
-38.89180374 -15.66028690 0 2 135
-24.61712265 9.01071072 0 2 136
-20.56389999 13.27636623 0 2 137
-22.59466553 8.36931896 0 2 138
-11.63804913 12.34074688 0 2 139
-11.56215668 17.46184158 0 2 140
-34.22376633 10.12926292 0 2 141
-27.85768509 6.95501709 0 2 142
-36.53711319 8.90089512 0 2 143
-23.76552582 13.19937229 0 2 144
-23.75309944 11.68929577 0 2 145
-40.30496597 10.93798923 0 2 146
-34.25243378 0.06683730 0 2 147
-40.82254028 -11.25464630 0 2 148
-13.13642788 17.88851357 0 2 149
-19.37884712 13.15355396 0 2 150
-39.28303528 2.12188363 0 2 151
-23.18881989 6.74286842 0 2 152
-25.50421906 16.39932632 0 2 153
-23.98448372 16.25369835 0 2 154
-36.29898071 4.24370289 0 2 155
-35.83500671 4.04815722 0 2 156
-33.47814941 -3.69870329 0 2 157
-38.77096939 9.02250671 0 2 158
-25.10302734 8.64583778 0 2 159
-12.36299896 15.95504951 0 2 160
-27.30745316 14.47358513 0 2 161
-20.46739197 19.52104187 0 2 162
-33.89319992 15.58255863 0 2 163
-26.95287323 8.45915031 0 2 164
-10.59391022 17.19674110 0 2 165
-35.99436188 14.16566753 0 2 166
-23.29001236 18.47539520 0 2 167
-18.89934158 14.71219730 0 2 168
-28.60976028 8.95818520 0 2 169
-36.22373962 -6.54185295 0 2 170
-28.79759598 8.26809692 0 3 171
-13.41176128 15.68090343 0 3 172
-17.46219635 16.60629272 0 3 173
-35.88934326 -2.05132079 0 3 174
-39.58810043 -8.17498779 0 3 175
-39.91521454 17.18939018 0 3 176
-33.47714615 7.18305349 0 3 177
-40.08968353 -9.79643917 0 3 178
-37.54351807 -0.82726258 0 3 179
-36.06365585 1.94488907 0 3 180
-43.96780777 -13.84979725 0 3 181
-39.13209152 -9.26448059 0 3 182
-33.71463013 -2.42192984 0 3 183
-26.00313377 9.59305000 0 3 184
-27.34988022 18.76570320 0 3 185
-21.00854111 8.71068096 0 3 186
-34.04321671 14.17598152 0 3 187
-34.48329544 -4.87598467 0 3 188
-30.45393372 8.82683659 0 3 189
-35.01131058 -3.37677050 0 3 190
-24.68315125 10.64181805 0 3 191
-18.53666306 17.06882668 0 3 192
-44.80424500 -11.65366173 0 3 193
-37.56079865 8.87706566 0 3 194
-21.76843643 13.21369457 0 3 195
-33.16182327 6.81038952 0 3 196
-32.06012726 7.89466238 0 3 197
-31.61038971 7.85021400 0 3 198
-29.65283775 8.02445698 0 3 199
-25.10977554 11.09220886 0 3 200
-23.87944794 10.84882355 0 3 201
-25.55967903 12.74771214 0 3 202
-24.83102989 14.78650284 0 3 203
-36.38567352 -0.84327859 0 3 204
-34.53433609 1.81339836 0 3 205
-20.04293823 16.71218491 0 3 206
-14.61428261 16.35210991 0 3 207
-4.01247215 14.76673317 0 3 208
-9.01358223 14.59145641 0 3 209
-38.27768707 -1.79022062 0 3 210
-32.98408508 6.38543510 0 3 211
-44.65415573 -10.46809864 0 3 212
-12.24661160 12.61464310 0 3 213
-22.44207001 11.64034462 0 3 214
-18.12419319 16.24620438 0 3 215
-12.21925926 17.89443398 0 3 216
-23.03614807 11.12824059 0 3 217
-29.71914673 6.60142994 0 3 218
-40.77766418 -10.54302025 0 3 219
-28.06136131 9.73579311 0 3 220
-25.81128311 14.82086182 0 3 221
-26.62927055 15.69640064 0 3 222
-26.57641220 13.80654335 0 3 223
-20.58815002 12.64966011 0 3 224
-5.03343105 16.10379791 0 14 225
-5.76871586 13.55214119 0 14 226
-11.88125134 0.78697658 0 14 227
-8.59567642 4.58961487 0 14 228
-9.79049778 5.34979439 0 14 229
-3.88881683 6.15482998 0 14 230
25.67119217 -1.66706204 0 14 231
5.29113102 0.89012313 0 14 232
-0.98195434 0.39805928 0 14 233
3.60352373 1.60429525 0 14 234
-8.99170780 6.03363323 0 14 235
-18.45969582 5.16269684 0 14 236
-1.68983352 0.91737205 0 14 237
-6.57333136 7.83070612 0 14 238
-15.69324589 7.21761179 0 14 239
2.89346170 3.92231297 0 14 240
58.69932175 5.34470558 0 14 241
17.66408539 -12.36069107 0 14 242
-18.87607765 11.11409187 0 14 243
-14.60877609 5.36073446 0 14 244
1.58377254 8.64170647 0 14 245
-7.86104727 12.61493111 0 14 246
-9.51234818 7.12667370 0 14 247
-11.29526424 -0.35856971 0 14 248
-8.42504406 6.62302542 0 14 249
24.69482040 -1.62862802 0 14 250
17.71634102 -12.37480164 0 14 251
-1.59633493 1.67412329 0 14 252
-23.87789154 2.77786970 0 14 253
2.83971930 8.88083649 0 14 254
2.43614149 10.23501015 0 14 255
-9.48665428 2.96197557 0 14 256
-11.70299244 15.12421799 0 14 257
-9.96404934 15.64891434 0 14 258
-1.28595197 4.97229910 0 14 259
-13.16094971 5.94917488 0 14 260
-6.88443327 11.19216061 0 14 261
-1.16691923 1.13355803 0 14 262
-4.94410229 3.11742115 0 14 263
-13.07552242 6.07865429 0 14 264
-8.82578659 3.47523355 0 14 265
0.27720377 0.28637087 0 14 266
9.36259174 14.81077671 0 14 267
-2.01701283 19.65507126 0 14 268
-18.37586403 12.07245445 0 14 269
-20.39704514 7.05588722 0 14 270
-15.67251968 8.99636745 0 14 271
-8.57390404 9.36531734 0 14 272
