# layer class subject_idx subject_id channel_idx channel_name value
conv1 Class4 2 12 52 P6 2.80700449e+04
conv1 Class4 3 9 52 P6 3.16654023e+04
conv1 Class4 4 40 52 P6 2.84811113e+04
conv1 Class4 5 7 52 P6 3.22867812e+04
conv1 Class4 6 41 52 P6 4.92525820e+04
conv1 Class4 7 49 52 P6 4.95865430e+04
conv1 Class4 8 3 52 P6 3.42091992e+04
conv1 Class4 9 8 52 P6 3.75510859e+04

conv1 Class4 0 13 53 P8 3.36163438e+04
conv1 Class4 1 50 53 P8 3.53145273e+04
conv1 Class4 2 12 53 P8 2.78498672e+04
conv1 Class4 3 9 53 P8 3.14143301e+04
conv1 Class4 4 40 53 P8 2.82436211e+04
conv1 Class4 5 7 53 P8 3.20952344e+04
conv1 Class4 6 41 53 P8 4.90039727e+04
conv1 Class4 7 49 53 P8 4.93646875e+04
conv1 Class4 8 3 53 P8 3.39008867e+04
conv1 Class4 9 8 53 P8 3.72832773e+04

conv1 Class4 0 13 54 P10 3.57216484e+04
conv1 Class4 1 50 54 P10 3.74257109e+04
conv1 Class4 2 12 54 P10 2.95775176e+04
conv1 Class4 3 9 54 P10 3.52142695e+04
conv1 Class4 4 40 54 P10 2.97796895e+04
conv1 Class4 5 7 54 P10 3.42229531e+04
conv1 Class4 6 41 54 P10 5.09277422e+04
conv1 Class4 7 49 54 P10 5.25681016e+04
conv1 Class4 8 3 54 P10 3.65734336e+04
conv1 Class4 9 8 54 P10 3.96580234e+04

conv1 Class4 0 13 55 PO7 3.54772695e+04
conv1 Class4 1 50 55 PO7 3.80576992e+04
conv1 Class4 2 12 55 PO7 3.00275566e+04
conv1 Class4 3 9 55 PO7 3.65240898e+04
conv1 Class4 4 40 55 PO7 3.06074082e+04
conv1 Class4 5 7 55 PO7 3.52324297e+04
conv1 Class4 6 41 55 PO7 5.18335781e+04
conv1 Class4 7 49 55 PO7 5.39639102e+04
conv1 Class4 8 3 55 PO7 3.54535938e+04
conv1 Class4 9 8 55 PO7 4.02223828e+04

conv1 Class4 0 13 56 PO3 3.38843711e+04
conv1 Class4 1 50 56 PO3 3.57726875e+04
conv1 Class4 2 12 56 PO3 2.79480527e+04
conv1 Class4 3 9 56 PO3 3.20960449e+04
conv1 Class4 4 40 56 PO3 2.85056387e+04
conv1 Class4 5 7 56 PO3 3.24471465e+04
conv1 Class4 6 41 56 PO3 4.93525820e+04
conv1 Class4 7 49 56 PO3 4.99627227e+04
conv1 Class4 8 3 56 PO3 3.39161211e+04
conv1 Class4 9 8 56 PO3 3.75784297e+04

conv1 Class4 0 13 57 POz 3.43036797e+04
conv1 Class4 1 50 57 POz 3.62342773e+04
conv1 Class4 2 12 57 POz 2.83529492e+04
conv1 Class4 3 9 57 POz 3.29174883e+04
conv1 Class4 4 40 57 POz 2.89667031e+04
conv1 Class4 5 7 57 POz 3.29686680e+04
conv1 Class4 6 41 57 POz 5.00926758e+04
conv1 Class4 7 49 57 POz 5.08155000e+04
conv1 Class4 8 3 57 POz 3.45487656e+04
conv1 Class4 9 8 57 POz 3.80958828e+04

conv1 Class4 0 13 58 PO4 3.38837891e+04
conv1 Class4 1 50 58 PO4 3.56586055e+04
conv1 Class4 2 12 58 PO4 2.80648633e+04
conv1 Class4 3 9 58 PO4 3.19772109e+04
conv1 Class4 4 40 58 PO4 2.86009727e+04
conv1 Class4 5 7 58 PO4 3.24463984e+04
conv1 Class4 6 41 58 PO4 4.94078242e+04
conv1 Class4 7 49 58 PO4 4.98532500e+04
conv1 Class4 8 3 58 PO4 3.41841953e+04
conv1 Class4 9 8 58 PO4 3.75664023e+04

conv1 Class4 0 13 59 PO8 3.51889297e+04
conv1 Class4 1 50 59 PO8 3.73411992e+04
conv1 Class4 2 12 59 PO8 2.91935664e+04
conv1 Class4 3 9 59 PO8 3.65989492e+04
conv1 Class4 4 40 59 PO8 2.99098203e+04
conv1 Class4 5 7 59 PO8 3.44047188e+04
conv1 Class4 6 41 59 PO8 5.05884492e+04
conv1 Class4 7 49 59 PO8 5.27514219e+04
conv1 Class4 8 3 59 PO8 3.61157930e+04
conv1 Class4 9 8 59 PO8 4.00830664e+04

conv1 Class4 0 13 60 O1 3.57314297e+04
conv1 Class4 1 50 60 O1 3.78644727e+04
conv1 Class4 2 12 60 O1 2.94685605e+04
conv1 Class4 3 9 60 O1 3.60395156e+04
conv1 Class4 4 40 60 O1 3.07321348e+04
conv1 Class4 5 7 60 O1 3.48358789e+04
conv1 Class4 6 41 60 O1 5.17994180e+04
conv1 Class4 7 49 60 O1 5.39317930e+04
conv1 Class4 8 3 60 O1 3.59151992e+04
conv1 Class4 9 8 60 O1 3.99980703e+04

conv1 Class4 0 13 61 Oz 3.35275273e+04
conv1 Class4 1 50 61 Oz 3.52676172e+04
conv1 Class4 2 12 61 Oz 2.76449102e+04
conv1 Class4 3 9 61 Oz 3.15463320e+04
conv1 Class4 4 40 61 Oz 2.81742324e+04
conv1 Class4 5 7 61 Oz 3.19937285e+04
conv1 Class4 6 41 61 Oz 4.87616562e+04
conv1 Class4 7 49 61 Oz 4.92736289e+04
conv1 Class4 8 3 61 Oz 3.37553164e+04
conv1 Class4 9 8 61 Oz 3.71123984e+04

conv1 Class4 0 13 62 O2 3.43144688e+04
conv1 Class4 1 50 62 O2 3.67148711e+04
conv1 Class4 2 12 62 O2 2.81186211e+04
conv1 Class4 3 9 62 O2 3.46268867e+04
conv1 Class4 4 40 62 O2 2.96560332e+04
conv1 Class4 5 7 62 O2 3.36613828e+04
conv1 Class4 6 41 62 O2 5.04152461e+04
conv1 Class4 7 49 62 O2 5.18910938e+04
conv1 Class4 8 3 62 O2 3.47839336e+04
conv1 Class4 9 8 62 O2 3.88926953e+04

conv1 Class4 0 13 63 Iz 3.49332305e+04
conv1 Class4 1 50 63 Iz 3.71955469e+04
conv1 Class4 2 12 63 Iz 2.85453926e+04
conv1 Class4 3 9 63 Iz 3.43958672e+04
conv1 Class4 4 40 63 Iz 3.01275137e+04
conv1 Class4 5 7 63 Iz 3.41942617e+04
conv1 Class4 6 41 63 Iz 5.13689688e+04
conv1 Class4 7 49 63 Iz 5.26148164e+04
conv1 Class4 8 3 63 Iz 3.50794727e+04
conv1 Class4 9 8 63 Iz 3.83771562e+04

