# layer class subject_idx subject_id channel_idx channel_name value
conv2 Class5 2 12 52 P6 2.42465820e+04
conv2 Class5 3 9 52 P6 3.63826094e+04
conv2 Class5 4 40 52 P6 4.15609023e+04
conv2 Class5 5 7 52 P6 2.02430195e+04
conv2 Class5 6 41 52 P6 2.37233984e+04
conv2 Class5 7 49 52 P6 1.00099121e+04
conv2 Class5 8 3 52 P6 3.96572852e+04
conv2 Class5 9 8 52 P6 4.60213242e+04

conv2 Class5 0 13 53 P8 4.07788281e+04
conv2 Class5 1 50 53 P8 2.06518789e+04
conv2 Class5 2 12 53 P8 2.41957910e+04
conv2 Class5 3 9 53 P8 3.61784961e+04
conv2 Class5 4 40 53 P8 4.11416875e+04
conv2 Class5 5 7 53 P8 2.01498652e+04
conv2 Class5 6 41 53 P8 2.35484258e+04
conv2 Class5 7 49 53 P8 1.00021631e+04
conv2 Class5 8 3 53 P8 3.93914180e+04
conv2 Class5 9 8 53 P8 4.59095156e+04

conv2 Class5 0 13 54 P10 4.44794570e+04
conv2 Class5 1 50 54 P10 2.35157852e+04
conv2 Class5 2 12 54 P10 2.62240176e+04
conv2 Class5 3 9 54 P10 3.88084414e+04
conv2 Class5 4 40 54 P10 4.53310039e+04
conv2 Class5 5 7 54 P10 2.21786816e+04
conv2 Class5 6 41 54 P10 2.85047012e+04
conv2 Class5 7 49 54 P10 1.23065137e+04
conv2 Class5 8 3 54 P10 4.21639102e+04
conv2 Class5 9 8 54 P10 4.84040547e+04

conv2 Class5 0 13 55 PO7 4.45489492e+04
conv2 Class5 1 50 55 PO7 2.30068711e+04
conv2 Class5 2 12 55 PO7 2.80418574e+04
conv2 Class5 3 9 55 PO7 4.11231055e+04
conv2 Class5 4 40 55 PO7 4.58426953e+04
conv2 Class5 5 7 55 PO7 2.37737148e+04
conv2 Class5 6 41 55 PO7 2.74451680e+04
conv2 Class5 7 49 55 PO7 1.30282910e+04
conv2 Class5 8 3 55 PO7 4.42173828e+04
conv2 Class5 9 8 55 PO7 4.90744141e+04

conv2 Class5 0 13 56 PO3 4.10490273e+04
conv2 Class5 1 50 56 PO3 2.07474746e+04
conv2 Class5 2 12 56 PO3 2.46372852e+04
conv2 Class5 3 9 56 PO3 3.67607852e+04
conv2 Class5 4 40 56 PO3 4.18598320e+04
conv2 Class5 5 7 56 PO3 2.04169883e+04
conv2 Class5 6 41 56 PO3 2.35505273e+04
conv2 Class5 7 49 56 PO3 1.04171318e+04
conv2 Class5 8 3 56 PO3 4.01658789e+04
conv2 Class5 9 8 56 PO3 4.58205078e+04

conv2 Class5 0 13 57 POz 4.20193672e+04
conv2 Class5 1 50 57 POz 2.12489453e+04
conv2 Class5 2 12 57 POz 2.51434668e+04
conv2 Class5 3 9 57 POz 3.75418164e+04
conv2 Class5 4 40 57 POz 4.25919258e+04
conv2 Class5 5 7 57 POz 2.11758574e+04
conv2 Class5 6 41 57 POz 2.45337578e+04
conv2 Class5 7 49 57 POz 1.10141348e+04
conv2 Class5 8 3 57 POz 4.08599297e+04
conv2 Class5 9 8 57 POz 4.63801992e+04

conv2 Class5 0 13 58 PO4 4.15173086e+04
conv2 Class5 1 50 58 PO4 2.09440586e+04
conv2 Class5 2 12 58 PO4 2.45804004e+04
conv2 Class5 3 9 58 PO4 3.67513242e+04
conv2 Class5 4 40 58 PO4 4.17109375e+04
conv2 Class5 5 7 58 PO4 2.06465645e+04
conv2 Class5 6 41 58 PO4 2.38597793e+04
conv2 Class5 7 49 58 PO4 1.05997295e+04
conv2 Class5 8 3 58 PO4 4.00451680e+04
conv2 Class5 9 8 58 PO4 4.58424844e+04

conv2 Class5 0 13 59 PO8 4.54255625e+04
conv2 Class5 1 50 59 PO8 2.40053574e+04
conv2 Class5 2 12 59 PO8 2.70290039e+04
conv2 Class5 3 9 59 PO8 4.00073008e+04
conv2 Class5 4 40 59 PO8 4.55312695e+04
conv2 Class5 5 7 59 PO8 2.33061523e+04
conv2 Class5 6 41 59 PO8 2.90328398e+04
conv2 Class5 7 49 59 PO8 1.48138125e+04
conv2 Class5 8 3 59 PO8 4.31408945e+04
conv2 Class5 9 8 59 PO8 4.78308633e+04

conv2 Class5 0 13 60 O1 4.51283906e+04
conv2 Class5 1 50 60 O1 2.31218672e+04
conv2 Class5 2 12 60 O1 2.78675781e+04
conv2 Class5 3 9 60 O1 3.98141719e+04
conv2 Class5 4 40 60 O1 4.49637695e+04
conv2 Class5 5 7 60 O1 2.31426113e+04
conv2 Class5 6 41 60 O1 2.66879062e+04
conv2 Class5 7 49 60 O1 1.30730586e+04
conv2 Class5 8 3 60 O1 4.39877812e+04
conv2 Class5 9 8 60 O1 4.81913789e+04

conv2 Class5 0 13 61 Oz 4.08274102e+04
conv2 Class5 1 50 61 Oz 2.05580645e+04
conv2 Class5 2 12 61 Oz 2.43879004e+04
conv2 Class5 3 9 61 Oz 3.61967656e+04
conv2 Class5 4 40 61 Oz 4.11350625e+04
conv2 Class5 5 7 61 Oz 2.01073477e+04
conv2 Class5 6 41 61 Oz 2.31572266e+04
conv2 Class5 7 49 61 Oz 1.01379883e+04
conv2 Class5 8 3 61 Oz 3.95900703e+04
conv2 Class5 9 8 61 Oz 4.53955781e+04

conv2 Class5 0 13 62 O2 4.40663828e+04
conv2 Class5 1 50 62 O2 2.29778008e+04
conv2 Class5 2 12 62 O2 2.72125938e+04
conv2 Class5 3 9 62 O2 3.87008555e+04
conv2 Class5 4 40 62 O2 4.42880586e+04
conv2 Class5 5 7 62 O2 2.19932285e+04
conv2 Class5 6 41 62 O2 2.60443574e+04
conv2 Class5 7 49 62 O2 1.33058320e+04
conv2 Class5 8 3 62 O2 4.17414844e+04
conv2 Class5 9 8 62 O2 4.76733945e+04

conv2 Class5 0 13 63 Iz 4.48210977e+04
conv2 Class5 1 50 63 Iz 2.29830430e+04
conv2 Class5 2 12 63 Iz 2.77567598e+04
conv2 Class5 3 9 63 Iz 3.79077969e+04
conv2 Class5 4 40 63 Iz 4.38612188e+04
conv2 Class5 5 7 63 Iz 2.19865059e+04
conv2 Class5 6 41 63 Iz 2.54798203e+04
conv2 Class5 7 49 63 Iz 1.32246094e+04
conv2 Class5 8 3 63 Iz 4.21460898e+04
conv2 Class5 9 8 63 Iz 4.75976406e+04

