# layer class subject_idx subject_id channel_idx channel_name value
conv2 Class4 2 12 52 P6 3.36500430e+04
conv2 Class4 3 9 52 P6 2.57106895e+04
conv2 Class4 4 40 52 P6 4.00733867e+04
conv2 Class4 5 7 52 P6 3.24198496e+04
conv2 Class4 6 41 52 P6 2.20218496e+04
conv2 Class4 7 49 52 P6 3.36490781e+04
conv2 Class4 8 3 52 P6 3.55707930e+04
conv2 Class4 9 8 52 P6 2.60018926e+04

conv2 Class4 0 13 53 P8 2.58220469e+04
conv2 Class4 1 50 53 P8 3.19002188e+04
conv2 Class4 2 12 53 P8 3.35252773e+04
conv2 Class4 3 9 53 P8 2.55995000e+04
conv2 Class4 4 40 53 P8 3.98016523e+04
conv2 Class4 5 7 53 P8 3.21751777e+04
conv2 Class4 6 41 53 P8 2.19751426e+04
conv2 Class4 7 49 53 P8 3.35155898e+04
conv2 Class4 8 3 53 P8 3.53631875e+04
conv2 Class4 9 8 53 P8 2.59192090e+04

conv2 Class4 0 13 54 P10 3.00898145e+04
conv2 Class4 1 50 54 P10 3.44156914e+04
conv2 Class4 2 12 54 P10 3.56022305e+04
conv2 Class4 3 9 54 P10 2.78670508e+04
conv2 Class4 4 40 54 P10 4.33095156e+04
conv2 Class4 5 7 54 P10 3.40983281e+04
conv2 Class4 6 41 54 P10 2.52339180e+04
conv2 Class4 7 49 54 P10 3.71446172e+04
conv2 Class4 8 3 54 P10 3.79725078e+04
conv2 Class4 9 8 54 P10 2.95898926e+04

conv2 Class4 0 13 55 PO7 2.86204277e+04
conv2 Class4 1 50 55 PO7 3.43364570e+04
conv2 Class4 2 12 55 PO7 3.68183359e+04
conv2 Class4 3 9 55 PO7 2.92478223e+04
conv2 Class4 4 40 55 PO7 4.37319258e+04
conv2 Class4 5 7 55 PO7 3.66114453e+04
conv2 Class4 6 41 55 PO7 2.39059551e+04
conv2 Class4 7 49 55 PO7 3.98943242e+04
conv2 Class4 8 3 55 PO7 3.77938281e+04
conv2 Class4 9 8 55 PO7 2.87155664e+04

conv2 Class4 0 13 56 PO3 2.55181250e+04
conv2 Class4 1 50 56 PO3 3.21356133e+04
conv2 Class4 2 12 56 PO3 3.36175586e+04
conv2 Class4 3 9 56 PO3 2.58625176e+04
conv2 Class4 4 40 56 PO3 4.01891758e+04
conv2 Class4 5 7 56 PO3 3.28001953e+04
conv2 Class4 6 41 56 PO3 2.15604902e+04
conv2 Class4 7 49 56 PO3 3.39346875e+04
conv2 Class4 8 3 56 PO3 3.54975547e+04
conv2 Class4 9 8 56 PO3 2.59018730e+04

conv2 Class4 0 13 57 POz 2.63219414e+04
conv2 Class4 1 50 57 POz 3.26606758e+04
conv2 Class4 2 12 57 POz 3.41488438e+04
conv2 Class4 3 9 57 POz 2.66574395e+04
conv2 Class4 4 40 57 POz 4.08582383e+04
conv2 Class4 5 7 57 POz 3.33938047e+04
conv2 Class4 6 41 57 POz 2.21684277e+04
conv2 Class4 7 49 57 POz 3.50735195e+04
conv2 Class4 8 3 57 POz 3.59922383e+04
conv2 Class4 9 8 57 POz 2.64723691e+04

conv2 Class4 0 13 58 PO4 2.61202715e+04
conv2 Class4 1 50 58 PO4 3.21522539e+04
conv2 Class4 2 12 58 PO4 3.38513086e+04
conv2 Class4 3 9 58 PO4 2.60622305e+04
conv2 Class4 4 40 58 PO4 4.01649336e+04
conv2 Class4 5 7 58 PO4 3.26654785e+04
conv2 Class4 6 41 58 PO4 2.20003281e+04
conv2 Class4 7 49 58 PO4 3.41842461e+04
conv2 Class4 8 3 58 PO4 3.56503242e+04
conv2 Class4 9 8 58 PO4 2.58669043e+04

conv2 Class4 0 13 59 PO8 2.89841445e+04
conv2 Class4 1 50 59 PO8 3.46441953e+04
conv2 Class4 2 12 59 PO8 3.59122695e+04
conv2 Class4 3 9 59 PO8 2.88072910e+04
conv2 Class4 4 40 59 PO8 4.35991289e+04
conv2 Class4 5 7 59 PO8 3.47858945e+04
conv2 Class4 6 41 59 PO8 2.48569336e+04
conv2 Class4 7 49 59 PO8 3.93573242e+04
conv2 Class4 8 3 59 PO8 3.74830859e+04
conv2 Class4 9 8 59 PO8 2.89559785e+04

conv2 Class4 0 13 60 O1 2.90802500e+04
conv2 Class4 1 50 60 O1 3.39742148e+04
conv2 Class4 2 12 60 O1 3.70956758e+04
conv2 Class4 3 9 60 O1 2.93842148e+04
conv2 Class4 4 40 60 O1 4.24837305e+04
conv2 Class4 5 7 60 O1 3.60169375e+04
conv2 Class4 6 41 60 O1 2.41663145e+04
conv2 Class4 7 49 60 O1 3.94660938e+04
conv2 Class4 8 3 60 O1 3.73205625e+04
conv2 Class4 9 8 60 O1 2.78957676e+04

conv2 Class4 0 13 61 Oz 2.55000801e+04
conv2 Class4 1 50 61 Oz 3.17697500e+04
conv2 Class4 2 12 61 Oz 3.35136836e+04
conv2 Class4 3 9 61 Oz 2.56141504e+04
conv2 Class4 4 40 61 Oz 3.95215469e+04
conv2 Class4 5 7 61 Oz 3.23191133e+04
conv2 Class4 6 41 61 Oz 2.12860859e+04
conv2 Class4 7 49 61 Oz 3.34051836e+04
conv2 Class4 8 3 61 Oz 3.51584336e+04
conv2 Class4 9 8 61 Oz 2.53493262e+04

conv2 Class4 0 13 62 O2 2.78701797e+04
conv2 Class4 1 50 62 O2 3.37525078e+04
conv2 Class4 2 12 62 O2 3.57303828e+04
conv2 Class4 3 9 62 O2 2.81760059e+04
conv2 Class4 4 40 62 O2 4.24425586e+04
conv2 Class4 5 7 62 O2 3.40878945e+04
conv2 Class4 6 41 62 O2 2.29302051e+04
conv2 Class4 7 49 62 O2 3.76567539e+04
conv2 Class4 8 3 62 O2 3.66330781e+04
conv2 Class4 9 8 62 O2 2.69289785e+04

conv2 Class4 0 13 63 Iz 2.80715840e+04
conv2 Class4 1 50 63 Iz 3.35394023e+04
conv2 Class4 2 12 63 Iz 3.61908828e+04
conv2 Class4 3 9 63 Iz 2.89594902e+04
conv2 Class4 4 40 63 Iz 4.18243594e+04
conv2 Class4 5 7 63 Iz 3.40996914e+04
conv2 Class4 6 41 63 Iz 2.36376504e+04
conv2 Class4 7 49 63 Iz 3.80675664e+04
conv2 Class4 8 3 63 Iz 3.69172656e+04
conv2 Class4 9 8 63 Iz 2.67765059e+04

