# layer class subject_idx subject_id channel_idx channel_name value
conv1 Left 0 13 54 P10 2.12254648e+04
conv1 Left 1 50 54 P10 3.30289609e+04
conv1 Left 2 12 54 P10 2.25922930e+04
conv1 Left 3 9 54 P10 1.76141738e+04
conv1 Left 4 40 54 P10 2.79670195e+04
conv1 Left 5 7 54 P10 2.91326387e+04
conv1 Left 6 41 54 P10 2.57509785e+04
conv1 Left 7 49 54 P10 2.87811387e+04
conv1 Left 8 3 54 P10 3.47396328e+04
conv1 Left 9 8 54 P10 2.13319121e+04

conv1 Left 0 13 55 PO7 2.11867383e+04
conv1 Left 1 50 55 PO7 3.30460938e+04
conv1 Left 2 12 55 PO7 2.36613594e+04
conv1 Left 3 9 55 PO7 1.67854980e+04
conv1 Left 4 40 55 PO7 2.92020449e+04
conv1 Left 5 7 55 PO7 2.93286660e+04
conv1 Left 6 41 55 PO7 2.76280801e+04
conv1 Left 7 49 55 PO7 2.97421055e+04
conv1 Left 8 3 55 PO7 3.50607266e+04
conv1 Left 9 8 55 PO7 2.23680605e+04

conv1 Left 0 13 56 PO3 2.01399160e+04
conv1 Left 1 50 56 PO3 3.14294023e+04
conv1 Left 2 12 56 PO3 2.09657656e+04
conv1 Left 3 9 56 PO3 1.43934590e+04
conv1 Left 4 40 56 PO3 2.66102969e+04
conv1 Left 5 7 56 PO3 2.76604297e+04
conv1 Left 6 41 56 PO3 2.49119570e+04
conv1 Left 7 49 56 PO3 2.68023340e+04
conv1 Left 8 3 56 PO3 3.30075352e+04
conv1 Left 9 8 56 PO3 1.99760684e+04

conv1 Left 0 13 57 POz 2.03553770e+04
conv1 Left 1 50 57 POz 3.17838223e+04
conv1 Left 2 12 57 POz 2.13730410e+04
conv1 Left 3 9 57 POz 1.48413506e+04
conv1 Left 4 40 57 POz 2.70145039e+04
conv1 Left 5 7 57 POz 2.80118984e+04
conv1 Left 6 41 57 POz 2.54008047e+04
conv1 Left 7 49 57 POz 2.74712910e+04
conv1 Left 8 3 57 POz 3.33440469e+04
conv1 Left 9 8 57 POz 2.02911172e+04

conv1 Left 0 13 58 PO4 2.00856816e+04
conv1 Left 1 50 58 PO4 3.13827285e+04
conv1 Left 2 12 58 PO4 2.07726230e+04
conv1 Left 3 9 58 PO4 1.44364551e+04
conv1 Left 4 40 58 PO4 2.65052676e+04
conv1 Left 5 7 58 PO4 2.75955254e+04
conv1 Left 6 41 58 PO4 2.48948613e+04
conv1 Left 7 49 58 PO4 2.68032910e+04
conv1 Left 8 3 58 PO4 3.28479570e+04
conv1 Left 9 8 58 PO4 1.97927832e+04

conv1 Left 0 13 59 PO8 2.06392812e+04
conv1 Left 1 50 59 PO8 3.32338320e+04
conv1 Left 2 12 59 PO8 2.27476270e+04
conv1 Left 3 9 59 PO8 1.90681855e+04
conv1 Left 4 40 59 PO8 2.83115879e+04
conv1 Left 5 7 59 PO8 2.88819414e+04
conv1 Left 6 41 59 PO8 2.68000879e+04
conv1 Left 7 49 59 PO8 3.05907461e+04
conv1 Left 8 3 59 PO8 3.45676133e+04
conv1 Left 9 8 59 PO8 2.15966562e+04

conv1 Left 0 13 60 O1 2.11753281e+04
conv1 Left 1 50 60 O1 3.28878203e+04
conv1 Left 2 12 60 O1 2.33039023e+04
conv1 Left 3 9 60 O1 1.67716348e+04
conv1 Left 4 40 60 O1 2.90834668e+04
conv1 Left 5 7 60 O1 2.91518613e+04
conv1 Left 6 41 60 O1 2.68524805e+04
conv1 Left 7 49 60 O1 2.95800664e+04
conv1 Left 8 3 60 O1 3.47168711e+04
conv1 Left 9 8 60 O1 2.22341270e+04

conv1 Left 0 13 61 Oz 1.99063164e+04
conv1 Left 1 50 61 Oz 3.10592246e+04
conv1 Left 2 12 61 Oz 2.05987461e+04
conv1 Left 3 9 61 Oz 1.41511689e+04
conv1 Left 4 40 61 Oz 2.60953516e+04
conv1 Left 5 7 61 Oz 2.73383438e+04
conv1 Left 6 41 61 Oz 2.43342617e+04
conv1 Left 7 49 61 Oz 2.62863633e+04
conv1 Left 8 3 61 Oz 3.25088496e+04
conv1 Left 9 8 61 Oz 1.97183047e+04

conv1 Left 0 13 62 O2 2.06566797e+04
conv1 Left 1 50 62 O2 3.20804023e+04
conv1 Left 2 12 62 O2 2.20625254e+04
conv1 Left 3 9 62 O2 1.61898232e+04
conv1 Left 4 40 62 O2 2.74339043e+04
conv1 Left 5 7 62 O2 2.83885059e+04
conv1 Left 6 41 62 O2 2.60649238e+04
conv1 Left 7 49 62 O2 2.86804961e+04
conv1 Left 8 3 62 O2 3.40950312e+04
conv1 Left 9 8 62 O2 2.11014023e+04

conv1 Left 0 13 63 Iz 2.07000488e+04
conv1 Left 1 50 63 Iz 3.17323691e+04
conv1 Left 2 12 63 Iz 2.29264746e+04
conv1 Left 3 9 63 Iz 1.58811855e+04
conv1 Left 4 40 63 Iz 2.81820273e+04
conv1 Left 5 7 63 Iz 2.85181562e+04
conv1 Left 6 41 63 Iz 2.60513672e+04
conv1 Left 7 49 63 Iz 2.91646523e+04
conv1 Left 8 3 63 Iz 3.38618086e+04
conv1 Left 9 8 63 Iz 2.20373652e+04

