# layer class subject_idx subject_id channel_idx channel_name value
conv3 Class4 2 12 52 P6 3.37938242e+04
conv3 Class4 3 9 52 P6 8.67740918e+03
conv3 Class4 4 40 52 P6 3.63612656e+04
conv3 Class4 5 7 52 P6 2.87368867e+04
conv3 Class4 6 41 52 P6 2.27234980e+04
conv3 Class4 7 49 52 P6 4.43526992e+04
conv3 Class4 8 3 52 P6 2.12649160e+04
conv3 Class4 9 8 52 P6 1.68275781e+04

conv3 Class4 0 13 53 P8 3.60143086e+04
conv3 Class4 1 50 53 P8 2.68327402e+04
conv3 Class4 2 12 53 P8 3.35699453e+04
conv3 Class4 3 9 53 P8 8.53170996e+03
conv3 Class4 4 40 53 P8 3.61030000e+04
conv3 Class4 5 7 53 P8 2.85644141e+04
conv3 Class4 6 41 53 P8 2.26170000e+04
conv3 Class4 7 49 53 P8 4.41452852e+04
conv3 Class4 8 3 53 P8 2.10318867e+04
conv3 Class4 9 8 53 P8 1.69844590e+04

conv3 Class4 0 13 54 P10 4.02029141e+04
conv3 Class4 1 50 54 P10 2.97835645e+04
conv3 Class4 2 12 54 P10 3.92217227e+04
conv3 Class4 3 9 54 P10 1.13985020e+04
conv3 Class4 4 40 54 P10 4.00821094e+04
conv3 Class4 5 7 54 P10 3.12220488e+04
conv3 Class4 6 41 54 P10 2.78758301e+04
conv3 Class4 7 49 54 P10 5.01276602e+04
conv3 Class4 8 3 54 P10 2.57001016e+04
conv3 Class4 9 8 54 P10 2.01859297e+04

conv3 Class4 0 13 55 PO7 4.00754922e+04
conv3 Class4 1 50 55 PO7 3.04944512e+04
conv3 Class4 2 12 55 PO7 3.98344258e+04
conv3 Class4 3 9 55 PO7 8.80225000e+03
conv3 Class4 4 40 55 PO7 4.32070977e+04
conv3 Class4 5 7 55 PO7 3.23070293e+04
conv3 Class4 6 41 55 PO7 2.43876953e+04
conv3 Class4 7 49 55 PO7 4.91905391e+04
conv3 Class4 8 3 55 PO7 2.36103145e+04
conv3 Class4 9 8 55 PO7 2.01073867e+04

conv3 Class4 0 13 56 PO3 3.60405938e+04
conv3 Class4 1 50 56 PO3 2.69860586e+04
conv3 Class4 2 12 56 PO3 3.41671211e+04
conv3 Class4 3 9 56 PO3 8.54384766e+03
conv3 Class4 4 40 56 PO3 3.66911992e+04
conv3 Class4 5 7 56 PO3 2.88389863e+04
conv3 Class4 6 41 56 PO3 2.24092188e+04
conv3 Class4 7 49 56 PO3 4.44677031e+04
conv3 Class4 8 3 56 PO3 2.12577285e+04
conv3 Class4 9 8 56 PO3 1.66868887e+04

conv3 Class4 0 13 57 POz 3.68414414e+04
conv3 Class4 1 50 57 POz 2.76629355e+04
conv3 Class4 2 12 57 POz 3.50320469e+04
conv3 Class4 3 9 57 POz 8.71515430e+03
conv3 Class4 4 40 57 POz 3.77585938e+04
conv3 Class4 5 7 57 POz 2.92380098e+04
conv3 Class4 6 41 57 POz 2.29722949e+04
conv3 Class4 7 49 57 POz 4.55748672e+04
conv3 Class4 8 3 57 POz 2.17858945e+04
conv3 Class4 9 8 57 POz 1.75267168e+04

conv3 Class4 0 13 58 PO4 3.63799219e+04
conv3 Class4 1 50 58 PO4 2.70022109e+04
conv3 Class4 2 12 58 PO4 3.39735391e+04
conv3 Class4 3 9 58 PO4 8.61997461e+03
conv3 Class4 4 40 58 PO4 3.68548398e+04
conv3 Class4 5 7 58 PO4 2.89046172e+04
conv3 Class4 6 41 58 PO4 2.27666758e+04
conv3 Class4 7 49 58 PO4 4.46485625e+04
conv3 Class4 8 3 58 PO4 2.13944043e+04
conv3 Class4 9 8 58 PO4 1.71802129e+04

conv3 Class4 0 13 59 PO8 4.04808281e+04
conv3 Class4 1 50 59 PO8 3.11284805e+04
conv3 Class4 2 12 59 PO8 4.00240781e+04
conv3 Class4 3 9 59 PO8 1.20284863e+04
conv3 Class4 4 40 59 PO8 4.23696328e+04
conv3 Class4 5 7 59 PO8 3.28147812e+04
conv3 Class4 6 41 59 PO8 2.75248105e+04
conv3 Class4 7 49 59 PO8 5.19060742e+04
conv3 Class4 8 3 59 PO8 2.69211426e+04
conv3 Class4 9 8 59 PO8 2.10103223e+04

conv3 Class4 0 13 60 O1 3.99864102e+04
conv3 Class4 1 50 60 O1 2.94211406e+04
conv3 Class4 2 12 60 O1 3.92817266e+04
conv3 Class4 3 9 60 O1 9.56355176e+03
conv3 Class4 4 40 60 O1 4.21471289e+04
conv3 Class4 5 7 60 O1 3.23275508e+04
conv3 Class4 6 41 60 O1 2.40592324e+04
conv3 Class4 7 49 60 O1 4.94353203e+04
conv3 Class4 8 3 60 O1 2.37202734e+04
conv3 Class4 9 8 60 O1 1.97125352e+04

conv3 Class4 0 13 61 Oz 3.58260234e+04
conv3 Class4 1 50 61 Oz 2.64955605e+04
conv3 Class4 2 12 61 Oz 3.35139531e+04
conv3 Class4 3 9 61 Oz 8.52619531e+03
conv3 Class4 4 40 61 Oz 3.61792070e+04
conv3 Class4 5 7 61 Oz 2.85755586e+04
conv3 Class4 6 41 61 Oz 2.19815801e+04
conv3 Class4 7 49 61 Oz 4.37795352e+04
conv3 Class4 8 3 61 Oz 2.10271719e+04
conv3 Class4 9 8 61 Oz 1.62933301e+04

conv3 Class4 0 13 62 O2 3.84795000e+04
conv3 Class4 1 50 62 O2 2.89382656e+04
conv3 Class4 2 12 62 O2 3.81080156e+04
conv3 Class4 3 9 62 O2 1.00035596e+04
conv3 Class4 4 40 62 O2 4.13604180e+04
conv3 Class4 5 7 62 O2 3.22427422e+04
conv3 Class4 6 41 62 O2 2.48804297e+04
conv3 Class4 7 49 62 O2 4.92063594e+04
conv3 Class4 8 3 62 O2 2.44259414e+04
conv3 Class4 9 8 62 O2 1.93530273e+04

conv3 Class4 0 13 63 Iz 3.89099531e+04
conv3 Class4 1 50 63 Iz 2.81251855e+04
conv3 Class4 2 12 63 Iz 3.83099102e+04
conv3 Class4 3 9 63 Iz 9.94612207e+03
conv3 Class4 4 40 63 Iz 4.10232109e+04
conv3 Class4 5 7 63 Iz 3.29033828e+04
conv3 Class4 6 41 63 Iz 2.35848203e+04
conv3 Class4 7 49 63 Iz 4.92962305e+04
conv3 Class4 8 3 63 Iz 2.42774238e+04
conv3 Class4 9 8 63 Iz 1.90871426e+04

